0;INEA E PCT TRANSPORTES EIRELI ;BANCO_DE_DADOS_DO_CTRC;08/04/26
1; sigla_ctrc; numero_ctrc; sigla_cte; numero_cte; ctrc/subcontr; nro_chave_acesso_cte; situacao_ctrc; data_emissao; hora_emissao; serie_nf; numero_nf; demais_nf; prev_ent; fil_dest; praca_destino; cidade_destino; uf_destino; qtde_volume; tipo_mercadoria; veiculo_coleta; veiculo_entrega; cubagem; cubagem_original; peso_real; peso_real_original; kg_calculo; valor_n_fiscal; tipo_frete; sit_liquidacao; numero_controle; usu_inc; remetente_nome; remetente_cnpj; remetente_inscr; remet_endereco; remet_cep; remet_cidade; remet_uf; remet_data_inc; destinatario_nome; dest_cnpj; dest_inscr; dest_endereco; dest_cep; dest_cidade; dest_uf; dest_data_inc; pagador_nome; pag_cnpj; unid_resp_pagador; observ1; observ2; entrega/redesp_nome; entr_endereco; entr_cep; entr_cidade; entr_uf; ult_ocorr_local; ult_ocorr_data; ult_ocorr_hora; ult_ocorr_codigo; ult_ocorr_descricao; ult_instr; tabela_calculo; desc_tabela; frete_peso; frete_valor; aliquota; vlr_icms; despacho; cat; itr; gris; coleta; tde; trt; canhoto; pedagio; outros_impostos; desconto; suframa; valor_local; valor_tas; reembolso; valor_frete; cfop; tipo_cobranca; fatura; valor_liquido; vlr_liquidado; data_liquidacao; data_credito_caixa; rel_comissao_exp; rel_comissao rec; rel_comissao_vend; pacote; sgl_unid_emit; nro_manifesto; cod_vendedor; nome_vendedor; tipo_documento; entrega_dificil; adic_frete; vlr_comissao_rec; vlr_comissao_exp; vlr_ibs_mun; vlr_ibs_est; vlr_cbs;
3;JOI;121834-4;001;120063;C;42260431541869000177570010001200631000337239�;PENDENTE;07/04/2026;18:32;1;2429210;�;13/04/2026;RJO;RJOR;SAO JOAO DE MERITI;RJ;00011;000001;RAD2C79;;0,0000;0,0000;189,94;0,0000;189,94;7.128,84;CIF;PENDENTE;0;;MEXICHEM BRASIL INDUSTRIA DE T;58.514.928/0020-37;253651018�;RUA LUIZ DELFINO,870;89216120;JOINVILLE;SC;01/04/2019;RAVEL COMERCIAL E DISTRIBUIDOR;02.037.933/0001-89;86228920�;AV NOSSA SENHORA DAS GRAC,1218;25510240;SAO JOAO DE MERITI;RJ;21/05/2019;MEXICHEM BRASIL INDUSTRIA DE T;58.514.928/0020-37;JOI;';DT NRO.:00212383980027';RAVEL DISTRIBUIDORA LTDA;AV NOSSA SENHORA DAS GRACAS ,;25500001;SAO JOAO DE MERITI;RJ;080;07/04/2026;18:42;080;CTRC EMITIDO;CT-e autorizado com 11 volumes e 190 Kg. Destino: RJ/SAO JOAO DE MERITI. Previsao de entrega: 13/04/26;INFORMADO;28,10%;42,77;166,00;12,00;39,99;56,00;0,00;0,00;9,96;0,00;0,00;0,00;0,00;14,00;39,99;0,00;0,00;0,00;4,50;0,00;333,22;6352;CARTEIRA;;333,22;0,00;;;0;0;0;  0000000;;0;1;ALEXSANDRO OLIVEIRA FAGUNDES  ;NORMAL;S;0,00;         0,00;         0,00;0,00;0,28;2,54;
3;JOI;121835-2;001;120064;C;42260431541869000177570010001200641000337244�;PENDENTE;07/04/2026;18:32;1;2429300;�;16/04/2026;RJO;RJOI;VOLTA REDONDA;RJ;00001;000001;RAD2C79;;0,0000;0,0000;7,31;0,0000;7,31;625,63;CIF;PENDENTE;0;;MEXICHEM BRASIL INDUSTRIA DE T;58.514.928/0020-37;253651018�;RUA LUIZ DELFINO,870;89216120;JOINVILLE;SC;01/04/2019;WAPA DE VOLTA REDONDA COM. MAT;00.326.790/0001-08;85511793�;AV SAVIO GAMA,1201;27281420;VOLTA REDONDA;RJ;14/06/2019;MEXICHEM BRASIL INDUSTRIA DE T;58.514.928/0020-37;JOI;';DT NRO.:00212383980019';WAPA DE VOLTA REDONDA COM. MAT;AV SAVIO GAMA 1201;27200001;VOLTA REDONDA;RJ;080;07/04/2026;18:42;080;CTRC EMITIDO;CT-e autorizado com 1 volume e 7 Kg. Destino: RJ/VOLTA REDONDA. Previsao de entrega: 16/04/26;COMBINADA;-20,97%;112,89;3,75;12,00;25,11;56,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;7,00;0,00;0,00;0,00;0,00;4,50;0,00;209,25;6352;CARTEIRA;;209,25;0,00;;;0;0;0;  0000000;;0;1;ALEXSANDRO OLIVEIRA FAGUNDES  ;NORMAL;N;0,00;         0,00;         0,00;0,00;0,18;1,60;
3;JOI;121836-1;001;120065;C;42260431541869000177570010001200651000337250�;PENDENTE;07/04/2026;18:33;1;2429303;�;16/04/2026;RJO;RJOI;BOM JARDIM;RJ;00001;000001;RAD2C79;;0,0000;0,0000;11,17;0,0000;11,17;720,79;CIF;PENDENTE;0;;MEXICHEM BRASIL INDUSTRIA DE T;58.514.928/0020-37;253651018�;RUA LUIZ DELFINO,870;89216120;JOINVILLE;SC;01/04/2019;IKE COMERCIO E REPRESENTACOES;68.721.869/0001-69;84519545�;AV VENANCIO PEREIRA VELOSO,2;28660000;BOM JARDIM;RJ;29/05/2020;MEXICHEM BRASIL INDUSTRIA DE T;58.514.928/0020-37;JOI;';DT NRO.:00212383980018';IKE COMERCIO E REPRESENTACOES;AV VENANCIO PEREIRA VELOSO 2;28660000;BOM JARDIM;RJ;080;07/04/2026;18:42;080;CTRC EMITIDO;CT-e autorizado com 1 volume e 11 Kg. Destino: RJ/BOM JARDIM. Previsao de entrega: 16/04/26;COMBINADA;-10,84%;126,25;4,32;12,00;27,01;56,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;7,00;0,00;0,00;0,00;0,00;4,50;0,00;225,08;6352;CARTEIRA;;225,08;0,00;;;0;0;0;  0000000;;0;1;ALEXSANDRO OLIVEIRA FAGUNDES  ;NORMAL;N;0,00;         0,00;         0,00;0,00;0,19;1,72;
3;JOI;121839-5;001;120068;C;42260431541869000177570010001200681000337286�;PENDENTE;07/04/2026;18:33;1;2429339;�;13/04/2026;RJO;RJOP;RIO DE JANEIRO;RJ;00001;000001;RAD2C79;;0,0000;0,0000;12,23;0,0000;12,23;640,87;CIF;PENDENTE;0;;MEXICHEM BRASIL INDUSTRIA DE T;58.514.928/0020-37;253651018�;RUA LUIZ DELFINO,870;89216120;JOINVILLE;SC;01/04/2019;LUZANA COMERCIO DE FERRO E MET;40.455.123/0001-31;84554588�;DOIS DE MAIO,212;20961160;RIO DE JANEIRO;RJ;04/06/2019;MEXICHEM BRASIL INDUSTRIA DE T;58.514.928/0020-37;JOI;';DT NRO.:00212383980008';LUZANA COM.FERRO METAIS LTDA.;DOIS DE MAIO 212;20000001;RIO DE JANEIRO;RJ;080;07/04/2026;18:42;080;CTRC EMITIDO;CT-e autorizado com 1 volume e 12 Kg. Destino: RJ/RIO DE JANEIRO. Previsao de entrega: 13/04/26;COMBINADA;-11,49%;106,85;3,85;12,00;24,30;56,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;7,00;0,00;0,00;0,00;0,00;4,50;0,00;202,50;6352;CARTEIRA;;202,50;0,00;;;0;0;0;  0000000;;0;1;ALEXSANDRO OLIVEIRA FAGUNDES  ;NORMAL;N;0,00;         0,00;         0,00;0,00;0,17;1,55;
3;JOI;121838-7;001;120067;C;42260431541869000177570010001200671000337270�;PENDENTE;07/04/2026;18:33;1;2429335;�;16/04/2026;RJO;RJOI;VOLTA REDONDA;RJ;00001;000001;RAD2C79;;0,0000;0,0000;11,89;0,0000;11,89;653,07;CIF;PENDENTE;0;;MEXICHEM BRASIL INDUSTRIA DE T;58.514.928/0020-37;253651018�;RUA LUIZ DELFINO,870;89216120;JOINVILLE;SC;01/04/2019;GUIRICEMA MAT DE CONST LTDA  M;35.925.072/0001-24;83949449�;RUA DOIS,20;27273500;VOLTA REDONDA;RJ;10/06/2019;MEXICHEM BRASIL INDUSTRIA DE T;58.514.928/0020-37;JOI;';DT NRO.:00212383980020';GUIRICEMA MAT DE CONST LTDA  M;RUA DOIS 20;27200001;VOLTA REDONDA;RJ;080;07/04/2026;18:42;080;CTRC EMITIDO;CT-e autorizado com 1 volume e 12 Kg. Destino: RJ/VOLTA REDONDA. Previsao de entrega: 16/04/26;COMBINADA;-17,04%;126,25;3,92;12,00;26,96;56,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;7,00;0,00;0,00;0,00;0,00;4,50;0,00;224,63;6352;CARTEIRA;;224,63;0,00;;;0;0;0;  0000000;;0;1;ALEXSANDRO OLIVEIRA FAGUNDES  ;NORMAL;N;0,00;         0,00;         0,00;0,00;0,19;1,71;
3;JOI;121837-9;001;120066;C;42260431541869000177570010001200661000337265�;PENDENTE;07/04/2026;18:33;1;2429309;�;13/04/2026;RJO;RJOP;RIO DE JANEIRO;RJ;00001;000001;RAD2C79;;0,0000;0,0000;9,27;0,0000;9,27;609,79;CIF;PENDENTE;0;;MEXICHEM BRASIL INDUSTRIA DE T;58.514.928/0020-37;253651018�;RUA LUIZ DELFINO,870;89216120;JOINVILLE;SC;01/04/2019;NOVA VALQUEIRE MAT DE CONST LT;35.097.421/0002-48;15394110�;R JURUBAIBA,366;21555170;RIO DE JANEIRO;RJ;19/03/2026;MEXICHEM BRASIL INDUSTRIA DE T;58.514.928/0020-37;JOI;';DT NRO.:00212383980021';NOVA VALQUEIRE MAT DE CONST LT;R JURUBAIBA 366;20000001;RIO DE JANEIRO;RJ;080;07/04/2026;18:42;080;CTRC EMITIDO;CT-e autorizado com 1 volume e 9 Kg. Destino: RJ/RIO DE JANEIRO. Previsao de entrega: 13/04/26;COMBINADA;-14,80%;95,51;3,66;12,00;22,73;56,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;7,00;0,00;0,00;0,00;0,00;4,50;0,00;189,40;6352;CARTEIRA;;189,40;0,00;;;0;0;0;  0000000;;0;1;ALEXSANDRO OLIVEIRA FAGUNDES  ;NORMAL;N;0,00;         0,00;         0,00;0,00;0,16;1,45;
3;JOI;121842-5;001;120071;C;42260431541869000177570010001200711000337311�;PENDENTE;07/04/2026;18:33;1;2429359;�;13/04/2026;RJO;RJOP;RIO DE JANEIRO;RJ;00001;000001;RAD2C79;;0,0000;0,0000;13,54;0,0000;13,54;665,53;CIF;PENDENTE;0;;MEXICHEM BRASIL INDUSTRIA DE T;58.514.928/0020-37;253651018�;RUA LUIZ DELFINO,870;89216120;JOINVILLE;SC;01/04/2019;BAZAR JULIOS CORREIA LTDA;02.425.137/0001-13;86238934�;AV MINISTRO EDGAR ROMERO,239;21360201;RIO DE JANEIRO;RJ;27/05/2019;MEXICHEM BRASIL INDUSTRIA DE T;58.514.928/0020-37;JOI;';DT NRO.:00212383980016';BAZAR JULIOS CORREIA LTDA;AV MINISTRO EDGAR ROMERO 239;20000001;RIO DE JANEIRO;RJ;080;07/04/2026;18:42;080;CTRC EMITIDO;CT-e autorizado com 1 volume e 14 Kg. Destino: RJ/RIO DE JANEIRO. Previsao de entrega: 13/04/26;COMBINADA;-11,49%;106,85;3,99;12,00;24,32;56,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;7,00;0,00;0,00;0,00;0,00;4,50;0,00;202,66;6352;CARTEIRA;;202,66;0,00;;;0;0;0;  0000000;;0;1;ALEXSANDRO OLIVEIRA FAGUNDES  ;NORMAL;N;0,00;         0,00;         0,00;0,00;0,17;1,55;
3;JOI;121840-9;001;120069;C;42260431541869000177570010001200691000337291�;PENDENTE;07/04/2026;18:33;1;2429342;�;13/04/2026;RJO;RJOP;RIO DE JANEIRO;RJ;00001;000001;RAD2C79;;0,0000;0,0000;12,72;0,0000;12,72;623,62;CIF;PENDENTE;0;;MEXICHEM BRASIL INDUSTRIA DE T;58.514.928/0020-37;253651018�;RUA LUIZ DELFINO,870;89216120;JOINVILLE;SC;01/04/2019;PST MATERIAIS DE CONSTRUCAO LT;72.406.168/0001-02;84862797�;R CONDE DE BONFIM LJ C,867;20530000;RIO DE JANEIRO;RJ;12/07/2021;MEXICHEM BRASIL INDUSTRIA DE T;58.514.928/0020-37;JOI;';DT NRO.:00212383980013';PST MATERIAIS DE CONSTRUCAO LT;R CONDE DE BONFIM LJ C 867;20000001;RIO DE JANEIRO;RJ;080;07/04/2026;18:42;080;CTRC EMITIDO;CT-e autorizado com 1 volume e 13 Kg. Destino: RJ/RIO DE JANEIRO. Previsao de entrega: 13/04/26;COMBINADA;-11,49%;106,85;3,74;12,00;24,29;56,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;7,00;0,00;0,00;0,00;0,00;4,50;0,00;202,38;6352;CARTEIRA;;202,38;0,00;;;0;0;0;  0000000;;0;1;ALEXSANDRO OLIVEIRA FAGUNDES  ;NORMAL;N;0,00;         0,00;         0,00;0,00;0,17;1,54;
3;JOI;121841-7;001;120070;C;42260431541869000177570010001200701000337306�;PENDENTE;07/04/2026;18:33;1;2429347;�;13/04/2026;RJO;RJOP;RIO DE JANEIRO;RJ;00003;000001;RAD2C79;;0,0000;0,0000;13,50;0,0000;13,50;792,54;CIF;PENDENTE;0;;MEXICHEM BRASIL INDUSTRIA DE T;58.514.928/0020-37;253651018�;RUA LUIZ DELFINO,870;89216120;JOINVILLE;SC;01/04/2019;BERNAL MATERIAIS DE CONSTRUCAO;01.438.458/0001-90;86015234�;RUA EDGARD WERNECK,755;22763011;RIO DE JANEIRO;RJ;22/05/2019;MEXICHEM BRASIL INDUSTRIA DE T;58.514.928/0020-37;JOI;';DT NRO.:00212383980010';BERNAL MATERIAIS DE CONSTRUCAO;RUA EDGARD WERNECK 755;20000001;RIO DE JANEIRO;RJ;080;07/04/2026;18:42;080;CTRC EMITIDO;CT-e autorizado com 3 volumes e 14 Kg. Destino: RJ/RIO DE JANEIRO. Previsao de entrega: 13/04/26;COMBINADA;-11,50%;106,85;4,76;12,00;24,42;56,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;7,00;0,00;0,00;0,00;0,00;4,50;0,00;203,53;6352;CARTEIRA;;203,53;0,00;;;0;0;0;  0000000;;0;1;ALEXSANDRO OLIVEIRA FAGUNDES  ;NORMAL;N;0,00;         0,00;         0,00;0,00;0,17;1,55;
3;JOI;121843-3;001;120072;C;42260431541869000177570010001200721000337327�;PENDENTE;07/04/2026;18:33;1;2429367;�;16/04/2026;RJO;RJOI;COMENDADOR LEVY GASPARIAN;RJ;00001;000001;RAD2C79;;0,0000;0,0000;14,09;0,0000;14,09;903,91;CIF;PENDENTE;0;;MEXICHEM BRASIL INDUSTRIA DE T;58.514.928/0020-37;253651018�;RUA LUIZ DELFINO,870;89216120;JOINVILLE;SC;01/04/2019;28.16 CEREAIS BRAMIL LTDA;32.296.378/0046-72;79401862�;FAZ AMAZONAS GALPAO,3-SN;25870000;COMENDADOR LEVY GASPARIAN;RJ;11/02/2019;MEXICHEM BRASIL INDUSTRIA DE T;58.514.928/0020-37;JOI;';DT NRO.:00212383980007';CEREAIS BRAMIL PV 37;FAZ AMAZONAS GALPAO 3 S/N;25870000;COMENDADOR LEVY GASPARIAN;RJ;080;07/04/2026;18:42;080;CTRC EMITIDO;CT-e autorizado com 1 volume e 14 Kg. Destino: RJ/COMENDADOR LEVY GASPARIAN. Previsao de entrega: 16/04/26;COMBINADA;-93,13%;126,25;5,42;12,00;44,89;56,00;0,00;0,00;0,00;0,00;130,00;0,00;0,00;7,00;0,00;0,00;0,00;0,00;4,50;0,00;374,06;6352;CARTEIRA;;374,06;0,00;;;0;0;0;  0000000;;0;1;ALEXSANDRO OLIVEIRA FAGUNDES  ;NORMAL;S;0,00;         0,00;         0,00;0,00;0,32;2,85;
3;JOI;121844-1;001;120073;C;42260431541869000177570010001200731000337332�;PENDENTE;07/04/2026;18:33;1;2429372;�;13/04/2026;RJO;RJOP;RIO DE JANEIRO;RJ;00001;000001;RAD2C79;;0,0000;0,0000;13,18;0,0000;13,18;616,43;CIF;PENDENTE;0;;MEXICHEM BRASIL INDUSTRIA DE T;58.514.928/0020-37;253651018�;RUA LUIZ DELFINO,870;89216120;JOINVILLE;SC;01/04/2019;TEIXEIRA CASA E CONSTRUCAO LTD;20.644.099/0001-71;86740230�;PC ALBERTO MONTEIRO FILHO,51;20970000;RIO DE JANEIRO;RJ;12/03/2019;MEXICHEM BRASIL INDUSTRIA DE T;58.514.928/0020-37;JOI;';DT NRO.:00212383980001';TEIXEIRA CASA E CONSTRUCAO LTD;PC ALBERTO MONTEIRO FILHO 51;20000001;RIO DE JANEIRO;RJ;080;07/04/2026;18:42;080;CTRC EMITIDO;CT-e autorizado com 1 volume e 13 Kg. Destino: RJ/RIO DE JANEIRO. Previsao de entrega: 13/04/26;COMBINADA;-11,49%;106,85;3,70;12,00;24,28;56,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;7,00;0,00;0,00;0,00;0,00;4,50;0,00;202,33;6352;CARTEIRA;;202,33;0,00;;;0;0;0;  0000000;;0;1;ALEXSANDRO OLIVEIRA FAGUNDES  ;NORMAL;N;0,00;         0,00;         0,00;0,00;0,17;1,54;
3;JOI;121845-0;001;120074;C;42260431541869000177570010001200741000337348�;PENDENTE;07/04/2026;18:33;1;2429386;�;13/04/2026;RJO;RJOP;RIO DE JANEIRO;RJ;00002;000001;RAD2C79;;0,0000;0,0000;12,70;0,0000;12,70;610,12;CIF;PENDENTE;0;;MEXICHEM BRASIL INDUSTRIA DE T;58.514.928/0020-37;253651018�;RUA LUIZ DELFINO,870;89216120;JOINVILLE;SC;01/04/2019;3 F COM DE MAT DE CONST LTDA;51.734.766/0001-30;13039992�;R DOMINGOS MONDIM,452;21920060;RIO DE JANEIRO;RJ;05/06/2024;MEXICHEM BRASIL INDUSTRIA DE T;58.514.928/0020-37;JOI;';DT NRO.:00212383980014';3 F COM DE MAT DE CONST LTDA;R DOMINGOS MONDIM 452;20000001;RIO DE JANEIRO;RJ;080;07/04/2026;18:42;080;CTRC EMITIDO;CT-e autorizado com 2 volumes e 13 Kg. Destino: RJ/RIO DE JANEIRO. Previsao de entrega: 13/04/26;COMBINADA;-11,49%;106,85;3,66;12,00;24,27;56,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;7,00;0,00;0,00;0,00;0,00;4,50;0,00;202,28;6352;CARTEIRA;;202,28;0,00;;;0;0;0;  0000000;;0;1;ALEXSANDRO OLIVEIRA FAGUNDES  ;NORMAL;N;0,00;         0,00;         0,00;0,00;0,17;1,54;
3;JOI;121846-8;001;120075;C;42260431541869000177570010001200751000337353�;PENDENTE;07/04/2026;18:33;1;2429448;�;13/04/2026;RJO;RJOP;RIO DE JANEIRO;RJ;00072;000001;RAD2C79;;0,0000;0,0000;367,86;0,0000;367,86;16.551,90;CIF;PENDENTE;0;;MEXICHEM BRASIL INDUSTRIA DE T;58.514.928/0020-37;253651018�;RUA LUIZ DELFINO,870;89216120;JOINVILLE;SC;01/04/2019;MATOSO DA TIJUCA MAT. CONSTR.;05.362.676/0001-49;77502475�;RUA DO MATOSO,242;20270135;RIO DE JANEIRO;RJ;04/06/2019;MEXICHEM BRASIL INDUSTRIA DE T;58.514.928/0020-37;JOI;';DT NRO.:00212383980024';MATOSO DA TIJUCA MAT. CONSTR.;RUA DO MATOSO 242;20000001;RIO DE JANEIRO;RJ;080;07/04/2026;18:42;080;CTRC EMITIDO;CT-e autorizado com 72 volumes e 368 Kg. Destino: RJ/RIO DE JANEIRO. Previsao de entrega: 13/04/26;COMBINADA;-3,73%;542,00;99,31;12,00;99,52;56,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;28,00;0,00;0,00;0,00;0,00;4,50;0,00;829,33;6352;CARTEIRA;;829,33;0,00;;;0;0;0;  0000000;;0;1;ALEXSANDRO OLIVEIRA FAGUNDES  ;NORMAL;N;0,00;         0,00;         0,00;0,00;0,70;6,33;
3;JOI;121849-2;001;120078;C;42260431541869000177570010001200781000337380�;PENDENTE;07/04/2026;18:33;1;2429488;�;14/04/2026;RJO;RJOR;SAO GONCALO;RJ;00002;000001;RAD2C79;;0,0000;0,0000;15,77;0,0000;15,77;680,96;CIF;PENDENTE;0;;MEXICHEM BRASIL INDUSTRIA DE T;58.514.928/0020-37;253651018�;RUA LUIZ DELFINO,870;89216120;JOINVILLE;SC;01/04/2019;MRV ENGENHARIA E PARTICIPACOES;08.343.492/0012-82;ISENTO�;R VICTOR CIVITA BL,1-SL 403 66;22775044;RIO DE JANEIRO;RJ;30/04/2021;MEXICHEM BRASIL INDUSTRIA DE T;58.514.928/0020-37;JOI;';DT NRO.:00212383980004';MRV ENGENHARIA E PARTICIPACOES;EST DOS MENEZES LT 9 SN;24400001;SAO GONCALO;RJ;080;07/04/2026;18:42;080;CTRC EMITIDO;CT-e autorizado com 2 volumes e 16 Kg. Destino: RJ/SAO GONCALO. Previsao de entrega: 14/04/26;COMBINADA;-11,49%;106,85;4,09;12,00;24,33;56,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;7,00;0,00;0,00;0,00;0,00;4,50;0,00;202,77;6352;CARTEIRA;;202,77;0,00;;;0;0;0;  0000000;;0;1;ALEXSANDRO OLIVEIRA FAGUNDES  ;NORMAL;N;0,00;         0,00;         0,00;0,00;0,17;1,55;
3;JOI;121847-6;001;120076;C;42260431541869000177570010001200761000337369�;PENDENTE;07/04/2026;18:33;1;2429454;�;13/04/2026;RJO;RJOP;RIO DE JANEIRO;RJ;00034;000001;RAD2C79;;0,0000;0,0000;287,19;0,0000;287,19;16.299,37;CIF;PENDENTE;0;;MEXICHEM BRASIL INDUSTRIA DE T;58.514.928/0020-37;253651018�;RUA LUIZ DELFINO,870;89216120;JOINVILLE;SC;01/04/2019;BAZAR ART CON QUEBRA GALHO LT;04.282.286/0001-04;77143840�;RUA PIRAQUARA LJ A,1212;21755271;RIO DE JANEIRO;RJ;04/07/2019;MEXICHEM BRASIL INDUSTRIA DE T;58.514.928/0020-37;JOI;';DT NRO.:00212383980023';BAZAR ART CON QUEBRA GALHO LT;RUA PIRAQUARA LJ A 1212;20000001;RIO DE JANEIRO;RJ;080;07/04/2026;18:42;080;CTRC EMITIDO;CT-e autorizado com 34 volumes e 287 Kg. Destino: RJ/RIO DE JANEIRO. Previsao de entrega: 13/04/26;COMBINADA;-1,20%;423,15;97,80;12,00;82,15;56,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;21,00;0,00;0,00;0,00;0,00;4,50;0,00;684,60;6352;CARTEIRA;;684,60;0,00;;;0;0;0;  0000000;;0;1;ALEXSANDRO OLIVEIRA FAGUNDES  ;NORMAL;N;0,00;         0,00;         0,00;0,00;0,58;5,22;
3;JOI;121848-4;001;120077;C;42260431541869000177570010001200771000337374�;PENDENTE;07/04/2026;18:33;1;2429475;�;16/04/2026;RJO;RJOI;NOVA FRIBURGO;RJ;00003;000001;RAD2C79;;0,0000;0,0000;19,61;0,0000;19,61;951,53;CIF;PENDENTE;0;;MEXICHEM BRASIL INDUSTRIA DE T;58.514.928/0020-37;253651018�;RUA LUIZ DELFINO,870;89216120;JOINVILLE;SC;01/04/2019;IRMAOS MURY LTDA;28.227.445/0001-28;82690832�;R FRANCISCO LUIZ FERNANDES,322;28634070;NOVA FRIBURGO;RJ;07/04/2026;MEXICHEM BRASIL INDUSTRIA DE T;58.514.928/0020-37;JOI;';DT NRO.:00212383980005';IRMAOS MURY LTDA;R FRANCISCO LUIZ FERNANDES 322;28600001;NOVA FRIBURGO;RJ;080;07/04/2026;18:42;080;CTRC EMITIDO;CT-e autorizado com 3 volumes e 20 Kg. Destino: RJ/NOVA FRIBURGO. Previsao de entrega: 16/04/26;COMBINADA;-16,83%;126,25;5,71;12,00;27,20;56,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;7,00;0,00;0,00;0,00;0,00;4,50;0,00;226,66;6352;CARTEIRA;;226,66;0,00;;;0;0;0;  0000000;;0;1;ALEXSANDRO OLIVEIRA FAGUNDES  ;NORMAL;N;0,00;         0,00;         0,00;0,00;0,19;1,73;
3;JOI;121852-2;001;120081;C;42260431541869000177570010001200811000337415�;PENDENTE;07/04/2026;18:33;1;2429496;�;13/04/2026;RJO;RJOP;RIO DE JANEIRO;RJ;00001;000001;RAD2C79;;0,0000;0,0000;14,95;0,0000;14,95;805,82;CIF;PENDENTE;0;;MEXICHEM BRASIL INDUSTRIA DE T;58.514.928/0020-37;253651018�;RUA LUIZ DELFINO,870;89216120;JOINVILLE;SC;01/04/2019;NOBREPAP COMERCIO ATACADISTA E;04.858.891/0001-72;77336249�;RUA VITOR COSTA,282-GALPAO;23050180;RIO DE JANEIRO;RJ;29/11/2021;MEXICHEM BRASIL INDUSTRIA DE T;58.514.928/0020-37;JOI;';DT NRO.:00212383980002';NOBREPAP COM ATACAD EM GERAL L;R VITOR COSTA 282;20000001;RIO DE JANEIRO;RJ;080;07/04/2026;18:42;080;CTRC EMITIDO;CT-e autorizado com 1 volume e 15 Kg. Destino: RJ/RIO DE JANEIRO. Previsao de entrega: 13/04/26;COMBINADA;-11,50%;106,85;4,83;12,00;24,43;56,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;7,00;0,00;0,00;0,00;0,00;4,50;0,00;203,61;6352;CARTEIRA;;203,61;0,00;;;0;0;0;  0000000;;0;1;ALEXSANDRO OLIVEIRA FAGUNDES  ;NORMAL;N;0,00;         0,00;         0,00;0,00;0,17;1,55;
3;JOI;121850-6;001;120079;C;42260431541869000177570010001200791000337395�;PENDENTE;07/04/2026;18:33;1;2429489;�;13/04/2026;RJO;RJOR;QUEIMADOS;RJ;00001;000001;RAD2C79;;0,0000;0,0000;10,68;0,0000;10,68;605,07;CIF;PENDENTE;0;;MEXICHEM BRASIL INDUSTRIA DE T;58.514.928/0020-37;253651018�;RUA LUIZ DELFINO,870;89216120;JOINVILLE;SC;01/04/2019;M E C MATERIAIS ELETR CENTRAL;12.830.114/0001-48;79241431�;AV PROF AVELINO XANXAO LOJ,147;26387070;QUEIMADOS;RJ;05/06/2019;MEXICHEM BRASIL INDUSTRIA DE T;58.514.928/0020-37;JOI;';DT NRO.:00212383980030';M E C MATERIAIS ELETR CENTRAL;AV PROF AVELINO XANXAO LOJA A;26300001;QUEIMADOS;RJ;080;07/04/2026;18:42;080;CTRC EMITIDO;CT-e autorizado com 1 volume e 11 Kg. Destino: RJ/QUEIMADOS. Previsao de entrega: 13/04/26;COMBINADA;-5,56%;106,85;3,63;12,00;24,27;56,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;7,00;0,00;0,00;0,00;0,00;4,50;0,00;202,25;6352;CARTEIRA;;202,25;0,00;;;0;0;0;  0000000;;0;1;ALEXSANDRO OLIVEIRA FAGUNDES  ;NORMAL;N;0,00;         0,00;         0,00;0,00;0,17;1,54;
